frame_path,class,video_id
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0011.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0012.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0013.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0014.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0015.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0\frame_0016.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0000.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0001.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0002.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0003.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0004.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0005.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0006.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0007.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0008.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0009.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0010.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0011.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0012.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0013.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0014.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0015.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0016.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0017.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0018.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0019.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0020.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0021.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0022.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8\frame_0023.jpg,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0000.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0001.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0002.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0003.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0004.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0005.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0006.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0007.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0008.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0009.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0010.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0011.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0012.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0013.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0014.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3\frame_0015.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0000.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0001.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0002.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0003.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0004.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0005.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0006.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0007.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0008.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0009.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0010.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0011.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0012.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0013.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0014.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1\frame_0015.jpg,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0000.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0001.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0002.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0003.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0004.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0005.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0006.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0007.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0008.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0009.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0010.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0011.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0012.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0013.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0014.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0015.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0016.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0017.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0018.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0019.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0020.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0\frame_0021.jpg,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0000.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0001.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0002.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0003.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0004.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0005.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0006.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0007.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0008.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0009.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0010.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0011.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0012.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0013.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0014.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0\frame_0015.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0000.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0001.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0002.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0003.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0004.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0005.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0006.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0007.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0008.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0009.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0010.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0011.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0012.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0013.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0014.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0015.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0016.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0017.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1\frame_0018.jpg,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0000.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0001.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0002.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0003.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0004.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0005.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0006.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0007.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0008.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0009.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0010.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0011.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0012.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0013.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0014.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0\frame_0015.jpg,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0000.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0001.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0002.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0003.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0004.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
pick\Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1\frame_0005.jpg,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1
